bookID,bookTitle
98374,Back from the Dead
188110,Back from the Dead
49370,Back in Baby's Arms
242646,Back in Her Bed (Medical Romance)
161884,Back roads America: A portfolio of her people
147207,Back to Basics
42794,Back to Basics American Cooking/#31545
73409,Back to Black
20337,Back to School Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback))
198659,Back to the Cabin
89884,Back to the Moon: A Novel
58980,Back to the Moon: A Novel
78400,Back to the Table: The Reunion of Food and Family
42617,Backcloth
241317,Backdoor to Eugenics
152419,"Backgammon, the Cruelest Game:  the Art of Winning"
124218,Backgammon: the cruelest game
22435,Backlash: The Undeclared War Against American Women
9473,Backpack
94491,Backpacking in Mexico and Central America
226254,"Backpacking, one step at a time"
93140,Backroads of Southern Alberta
125733,Backstabber: A Hitchcock Sewell Mystery
23541,Backstage Passes
42616,Backstage Passes: Life on the Wild Side With David Bowie
68715,Backtalk: 4 Steps to Ending Rude Behavior in Your Kids
122041,Backtrack (Penguin Crime Fiction)
133816,Backwards
107055,Backwards out of the big world: A voyage into Portugal
83424,Backwater
157092,Backyard Brawl: Inside the Blood Feud Between Texas and Texas A &amp; M
124236,Backyard Composting: Your Complete Guide to Recycling Yard Clippings
244840,Backyard Explorer Kit: Leaf and Tree Guide/Leaf Collecting Album (Backyard Explorer)
198178,"Backyard Scientist Series 3: Exciting, Challenging and Easy to Understand Experiments in the Life"
70543,Bad Angel
163672,Bad Behavior (Vintage Contemporaries)
43051,Bad Behaviour
61950,Bad Blood
116859,Bad Blood
199967,Bad Blood (Victoria Lucci Novels)
57742,Bad Blood : A Memoir
197169,Bad Blood Tuskegee Syphilis Experiment
243713,Bad Boy
22411,Bad Boy
41474,Bad Boy Brawly Brown: An Easy Rawlins Mystery
104473,"Bad Boy Next Door (How To Marry...) (Harlequin American, No 679)"
22691,Bad Boy: A Novel
53104,Bad Boys Online
144769,Bad Boys in Black Tie
93593,Bad Boys on Board
19994,Bad Boys to Go
36130,Bad Business
164988,Bad Chemistry
115290,Bad Chemistry: A Novel
28283,Bad Chili
127735,Bad Company
57041,"Bad Company (Loveswept, No 579)"
128897,Bad Company: A Mustang Sally Mystery
113163,Bad Day at Riverbend
170717,Bad Death of Eduard Delacroix #4
167109,Bad Death of Eduard Delacroix (Green Mile S.)
248418,Bad Dreams
128382,Bad Faith: A Sister Agatha Mystery
53048,Bad Girl : A Novel
41196,Bad Girl Creek : A Novel
9198,Bad Girl Creek : A Novel
24279,Bad Girls of the Bible : And What We Can Learn from Them
228754,Bad Girls of the Bible Workbook
35688,Bad Girls of the Bible and What We Can Learn from Them
150415,"Bad Girls, Good Women"
60248,Bad Ground
168389,Bad Guys: America's Most Wanted in Their Own Words
18979,Bad Habits: A 100% Fact-Free Book
95809,Bad Haircut: Stories of the Seventies
42169,"Bad Hare Day (Goosebumps, No 41)"
1560,Bad Heir Day
19065,Bad Jobs: My Last Shift at Albert Wong's Pagoda and Other Ugly Tales of the Workplace
42301,Bad Land: An American Romance
43719,Bad Love
20108,Bad Love
8179,Bad Love (Alex Delaware Novels (Paperback))
137073,Bad Manners (Lilly Bennett Mysteries)
65457,Bad Medicine
32503,Bad Medicine
126647,"Bad Men : A Thriller (Connolly, John)"
76766,Bad Moon Rising
18174,"Bad Moon Rising (Silhouette Intimate Moments, No. 412)"
176791,"Bad Penny (Harlequin Romance, No. 3268)"
187027,Bad Seed
230203,Bad Seed: A Postcard Book
64139,Bad Seed: An Alex Bernier Mystery
68620,Bad Seed: The Biography of Nick Cave
46261,Bad Things
126616,Bad Trip South
254576,Bad for Business
210612,Bad girls in the big city MAGNETIC POSTCARDS(tm) 12 Full-color Magnetic Postcards to Send or Save
18210,"Bad to the Bone (Loveswept, No 774)"
76509,"Bad, Bad Bunny Trouble"
200280,Badge of Betrayal: The Devastating True Story of a Roque Cop Turned Murderer
216921,Badger Games
225448,Badger's Parting Gifts
121084,Badges of the Canadian Navy
48071,"Badlands Bad Boy  (The Texas Brand) (Harlequin Intimate Moments, No 809)"
41839,"Badlands Bride  (Hitched!) (Harlequin Romance, No 3409)"
5856,"Badlands Bride (Harlequin Historical, 327)"
127936,Badlands: A Montana Mystery Featuring Gabriel Du Pre
197183,Badminton: Mastering the Basics with the Personalized Sports Instruction System (A Workbook Approach)
42834,Baedeker Prague
55456,Baedeker Rail Guide to Europe
124916,Baedeker: Scotland (1st ed)
205207,Baedkr Grt Britain (Baedeker's Travel Guides)
44732,Baffling Whodunit Puzzles: Dr. Quicksolve Mini-Mysteries
147014,Bag Men
169756,Bag Of Bones Cassette
224640,Bag of Bones
4081,Bag of Bones
8566,Baggage
127079,Baggage Claim : A Novel
125849,Bagman
12230,Bagombo Snuff Box: Uncollected Short Fiction
3167,Bagombo Snuff Box: Uncollected Short Fiction
95161,Baile En Familia
3157,Bailey's Cafe
108598,Bailey's Cafe (Vintage Contemporaries)
126041,Bait
57150,Bait &amp; Switch (Love Spell Contemporary Romance)
126042,Bait and Switch
192790,Bajarse Al Moro
196334,Bajo el signo de GÃÂ©minis
61245,Baking Soda Bonanza
97501,"Baking Soda: Over 500 Fabulous, Fun and Frugal Uses You'Ve Probably Never Thought of"
30270,Baking With Julia: Based on the Pbs Series Hosted by Julia Child
212418,Balance Your Body Balance Your Life: Dr. Taub's 28 Day Permanent Weight Loss Plan
36176,Balance of Power
60726,"Balance of Power (Star Trek The Next Generation, No 33)"
55994,Balance of Power : A Novel
126704,Balance of Trade (Liaden Universe)
103581,Balancing Act: The Authorized Biography of Angela Lansbury
178514,Bali at Cost
173292,Balikbayan: A Filipino Homecoming
44893,Ball Four
138770,Ball of Fire : The Tumultuous Life and Comic Art of Lucille Ball
19160,Ballad of Frankie Silver
13039,Ballad of the Sad Cafe and Other Stories
171319,Ballena Blubber
210450,"Ballenas, Delfines y Marsopas"
131122,Ballet Shoes
80058,Ballet Shoes
250543,Balls
38705,Ballykissangel: The New Arrival
128537,Ballyrourke (Irish Eyes Romance)
135168,"Balsa de Piedra, La"
109464,Balsamic Dreams : A Short But Self-Important History of the Baby Boomer Generation
47933,Balsamroot: A Memoir
6879,Baltasar and Blimunda
178190,Balthazar
100636,"Balthazar (Durrell, Lawrence. Alexandria Quartet.)"
154519,Balthus
23539,Baltimore Blues (Tess Monaghan Mysteries (Paperback))
28454,Balzac Et LA Petite Tailleuse Chino
3547,Balzac and the Little Chinese Seamstress
5248,Balzac and the Little Chinese Seamstress : A Novel
37477,Balzac und die kleine chinesische Schneiderin.
41740,Bambi
3848,Bambi (Bambi)
81699,Bambi (Sight &amp; Sound)
243776,Bambi Grows Up
46107,Bambi and the Butterfly (A First little golden book)
68517,Bamboos
208612,Bamboozled
112288,Bananas Can't Fly!
42615,Banco the Further Adventures of Papillon
61292,Band of Angels
121243,"Band of Brothers : E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest"
3294,"Band of Brothers : E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest"
45533,"Band of Brothers : E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest"
45490,"Band of Brothers : E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest"
88574,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest"
156349,Bandbox : A Novel
71616,Bandits
169447,Banff's Best Day Hikes
26566,Bangkok 8
56876,"Banish Your Belly, Butt and Thighs (Forever!)"
217297,Banish the Dragons
80543,Banker
30731,Banker
39937,Banker
16194,Banking on Torture: A Nina Steel Adventure (Nina Steel Adventures)
171453,Banned
60746,Banner In the Sky
160571,Banner O'Brien
206566,Banner Red and Gold
61793,Banner in the Sky
250659,Banner of Souls
235042,Banner's Bonus (Futuristic Romance)
80729,Bannerman's Ghosts
134149,Banque Ferme a Midi
80220,Banquets of the Black Widowers
56495,Bant/Spec.Last of the Breed
27581,Bantam of the Opera (Bed-And-Breakfast Mysteries (Paperback))
54368,Banvard's Folly : Thirteen Tales of People Who Didn't Change the World
216976,Baptism in Blood
155573,Barabbas (Vintage International)
127186,"Barbados Heat (Rock Reporter Mike Sever, 2)"
173061,"Barbara Cartland : Five Complete Novels (Moon over Eden, No Time for Love, The Incredible Honeymoon, Kiss the Moonlight, A Kiss in Rome)"
173056,Barbara Cartland: Five Complete Novels of Dukes and Their Ladies : A Fugitive from Love/Lucifer and the Angel/the Wings of Ecstasy/the River of Love (Wings Bestsellers)
148429,"Barbara Cartland: Five Complete Novels of Love and Luxury : Love Climbs In, from Hell to Heaven, Caught by Love, Riding to the Moon, Diona and a Dalmatian"
24130,"Barbara Cartland: Three Complete Novels of Marquises and Their Ladies : Ola and the Sea Wolf, Looking for Love, the Call of the Highlands"
168470,Barbara Pearlman's Four-Week Stomach and Waist Shape-Up
99803,Barbara Stanwyck/Bio
102236,Barbara Walters: An Unauthorized Biography
93703,Barbarians at the Gate : The Fall of RJR Nabisco
257650,Barbarians to Bureaucrats: Corporate Life Cycle Strategies/Lessons from the Rise and Fall of Civilizations
186922,Barbecues (Company's Coming)
42773,Barbecues (Merehurst Cookery)
84266,Barber of Seville and the Marriage of Figaro (Classics S.)
199453,Barbie Loves Spring: A Golden Deluxe Super Shape Book (Golden Deluxe Super Shape Book)
60882,Barbie Sticker Panorama Books Starlight Ball (Barbie)
179946,Barbie of Swan Lake : A Tale of Enchantment (Barbie)
194999,Barbie the Big Splash: The Big Splash (Little Golden Book)
31484,Barbie-Cinderella (Barbie)
58447,Barbie: Her Life and Times
93917,"Barbra, the first decade: The films and career of Barbra Streisand"
19823,Barcelona
23578,Barchester Towers (Oxford World's Classics)
63622,Bard: The Odyssey of the Irish
16616,Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn)
94524,Bare Bear's New Clothes: Dress Up a Fold-Out Bear (Pss Surprise Book)
5976,Bare Bones : A Novel
15878,Bare Bones : A Novel
105923,Bare Bones Children's Services: Tips for Public Library Generalists
122373,Bare Bones: Conversations on Terror With Stephen King
40687,Bare Bones: Conversations on Terror With Stephen King
77711,"Bare Facts (Blaze, 22)"
3968,Bare Necessity
193913,Bare Your Soul: The Thinking Girl's Guide to Enlightenment (Live Girls Series)
38439,Bare bones: All about the human skeleton
19459,"Bare: On Women, Dancing, Sex, and Power"
121829,Barefoot Bride
17398,Barefoot Contessa Parties! Ideas and Recipes for Easy Parties That Are Really Fun
246208,"Barefoot Gen : Life After the Bomb - A Cartoon Story of Hiroshima, Part 3"
246210,Barefoot Gen: A Cartoon Story of Hiroshima
246207,"Barefoot Gen: Out of the Ashes (A Cartoon Story of Hiroshima, Vol 4)"
246209,Barefoot Gen: The Day After
73295,Barefoot Heart: Stories of a Migrant Child
32842,"Barefoot In The Grass  (Showcase) (Harlequin Superromance, No 715)"
172086,Barefoot in the Park
172084,Barefoot in the Park
144992,Barefoot in the Rubble
127477,Barely a Bride (Berkley Sensation)
246590,Barkley Come Home/26091236
112896,Barlowe's Guide to Extraterrestrials/Great Aliens from Science Fiction Literature
252782,Barmaid's Brain: And Other Strange Tales from Science
19826,Barn Blind
42047,Barnes &amp; Noble book of quotations
212424,Barnes and Noble Book of Modern Parliamentary Procedure (EH)
71310,Barney &amp; Baby Bop Go to the Doctor (Barney Go to Series)
20263,"Barney &amp; Bj Go to the Police Station (Barney \Go to)"""
57468,Barney Fife and Other Characters I Have Known
160150,Barney Goes to the Pet Shop (Go to Series)
71311,Barney Goes to the Zoo
44478,Barney's Alphabet Fun! (Barney's Great Adventure)
46355,Barney's Book of Hugs
8723,"Barney's Favorite Mother Goose Rhymes, Volume I"
133730,Barney's Number Friends
194699,Barney's Sand Castle (First Little Golden Book)
31342,Barnyard Dance! (Boynton on Board)
103521,Barometer Rising (New Canadian Library)
40364,Baron In France (Walker British Mystery)
204666,Baronet's Song
22428,Baroque and Desperate (Den of Antiquity)
18585,Baroque-A-Nova
117367,Barosaurus (Dinosaur Spotter's Guides)
225731,Barracuda 945
43635,"Barracuda 945 (Robinson, Patrick)"
125940,Barranca (Eddie Caminetti Novels)
15632,Barrel Fever : Stories and Essays (Barrel Fever)
193720,Barrel Fever and Other Stories
4040,Barrier Island
197405,Barrio Boy
269168,Barron's Art Handbooks Drawing (Barron's Art Handbooks: Purple Series)
264178,"Barron's How to Prepare for the Lsat: Law School Admission Test (Barron's How to Prepare for the Lsat. Law School Admission Test, 9th ed)"
252055,Barry McGee
39930,Barry Sadler's Casca: The Liberator (Barry Sadler's Casca)
56826,Bart Simpson's Guide to Life: A Wee Handbook for the Perplexed
122265,Bartholomew and the Oobleck : (Caldecott Honor Book)
195691,Bartholomew's Passage : A Family Story for Advent
204610,Bartholomew/Reader's Digest pictorial world atlas: A book of maps for young people
29776,Bartleby and Benito Cereno (Dover Thrift Editions)
30349,"Bartlett's Familiar Quotations : A Collection of Passages, Phrases, and Proverbs Traced to Their Sources in Ancient and Modern Literature"
107356,Bartrams' Encyclopedia of Herbal Medicine
103068,"Baseball Between the Lies: The Hype, Hokum, and Humbug of America's Favorite Pastime"
208942,Baseball Superstars
112824,Baseball Trade Register
72471,Baseball in April and Other Stories
166999,Baseball in April and Other Stories
194677,Baseball's Best
60874,"Baseball's Best: Five True Stories (Step-Into-Reading, Step 5)"
112825,Baseball's Great Experiment: Jackie Robinson and His Legacy
60354,"Baseball's Greatest Pitchers (Step into Reading, Step 4, paper)"
81241,Baseball's Greatest Quotes
235696,Baseball: An Illustrated History
152375,Basements (Quick Guide)
109058,Basic Beadwork for Beginners
53439,Basic Black: The Wit and Whimsy of Arthur Black
230059,Basic Connections: Making Your Japanese Flow
84330,Basic Content Analysis (Quantitative Applications in the Social Sciences)
211595,"Basic Essentials Canoeing, 2nd (rev) (Basic Essentials Series)"
206245,Basic Heraldry
230117,Basic Japanese Through Comics (Part 1)
45554,Basic Manual of Fly-Tying: Fundamentals of Imitation
164964,Basic Mathematics for Trades and Technologies
111908,Basic Sailing and Cruising Skills
